행정구역별(읍면동),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
행정구역별(읍면동),총인구 (명),남자 (명),여자 (명),내국인-계 (명),내국인-남자 (명),내국인-여자 (명),외국인-계 (명),외국인-남자 (명),외국인-여자 (명),가구-계 (가구),일반가구 (가구),집단가구 (가구),외국인가구 (가구),주택-계 (호),단독주택 (호),아파트 (호),연립주택 (호),다세대주택 (호),비거주용 건물내 주택 (호),주택이외의 거처 (호)
　　　진해구,"190,558","97,925","92,633","185,951","95,110","90,841","4,607","2,815","1,792","77,184","75,728",29,"1,427","74,647","15,070","53,270","3,251","2,338",718,"1,214"
　　　의령군,"25,965","12,784","13,181","25,020","12,213","12,807",945,571,374,"12,535","12,321",27,187,"13,482","11,250","1,439",280,364,149,501
　　　함안군,"65,279","34,271","31,008","61,000","30,853","30,147","4,279","3,418",861,"27,594","26,634",57,903,"28,005","15,393","11,068",548,545,451,"1,254"
　　　창녕군,"61,302","30,881","30,421","57,905","28,646","29,259","3,397","2,235","1,162","27,754","26,908",48,798,"28,031","19,470","5,971",845,"1,372",373,"1,273"
　　　고성군,"50,016","25,327","24,689","48,391","24,192","24,199","1,625","1,135",490,"22,436","22,039",39,358,"23,984","17,009","5,059",479,"1,003",434,825
　　　남해군,"41,587","20,446","21,141","40,527","19,594","20,933","1,060",852,208,"19,721","19,501",24,196,"22,950","19,571","2,062",322,458,537,461
　　　하동군,"41,772","20,773","20,999","41,083","20,492","20,591",689,281,408,"19,600","19,435",23,142,"20,413","16,879","2,475",393,312,354,755
　　　산청군,"33,500","16,275","17,225","32,666","15,918","16,748",834,357,477,"15,823","15,611",29,183,"16,934","14,833","1,372",229,137,363,755
　　　함양군,"37,114","17,980","19,134","36,528","17,689","18,839",586,291,295,"17,501","17,361",28,112,"18,891","14,616","3,322",153,455,345,676
　　　거창군,"59,595","29,300","30,295","58,874","28,972","29,902",721,328,393,"26,054","25,874",23,157,"27,014","17,253","8,102",583,581,495,801
　　　합천군,"42,140","20,370","21,770","41,340","19,946","21,394",800,424,376,"20,322","20,139",31,152,"23,435","20,046","1,723",801,492,373,680
제주특별자치도,"670,858","338,173","332,685","644,027","323,004","321,023","26,831","15,169","11,662","270,435","263,068",210,"7,157","246,451","95,879","78,136","30,645","35,875","5,916","18,133"
　　　읍부,"153,767","79,230","74,537","143,607","72,697","70,910","10,160","6,533","3,627","62,301","60,060",78,"2,163","62,136","41,490","5,000","8,417","5,482","1,747","3,482"
　　　면부,"35,539","18,365","17,174","33,603","17,103","16,500","1,936","1,262",674,"15,497","14,992",18,487,"15,778","12,618",504,"1,148","1,048",460,869
　　　동부,"481,552","240,578","240,974","466,817","233,204","233,613","14,735","7,374","7,361","192,637","188,016",114,"4,507","168,537","41,771","72,632","21,080","29,345","3,709","13,782"
　　　제주시,"492,306","247,474","244,832","474,196","237,502","236,694","18,110","9,972","8,138","196,808","191,619",140,"5,049","173,767","61,290","59,693","19,620","29,135","4,029","14,189"
　　　서귀포시,"178,552","90,699","87,853","169,831","85,502","84,329","8,721","5,197","3,524","73,627","71,449",70,"2,108","72,684","34,589","18,443","11,025","6,740","1,887","3,944"
